79, 1, 0
79, 3, 0
79, 89, 0
79, 158, 4
79, 1, 0
79, 4, 0
79, 23, 0
79, 14, 0
79, 28, 0
79, 9, 0
79, 10, 0
79, 16, 0
79, 24, 0
2, 29, 0
2, 1, 0
2, 3, 0
2, 89, 0
2, 158, 0
2, 1, 0
2, 4, 0
2, 23, 0
2, 14, 0
2, 28, 0
2, 9, 0
2, 10, 0
2, 16, 0
2, 24, 0
29, 1, 0
29, 3, 0
29, 89, 0
29, 158, 0
29, 1, 0
29, 4, 0
29, 23, 1
29, 14, 0
29, 28, 0
29, 9, 0
29, 10, 0
29, 16, 0
29, 24, 0
1, 3, 0
1, 89, 0
1, 158, 0
1, 1, 0
1, 4, 0
1, 23, 0
1, 14, 0
1, 28, 0
1, 9, 0
1, 10, 0
1, 16, 0
1, 24, 0
3, 89, 0
3, 158, 0
3, 1, 0
3, 4, 0
3, 23, 0
3, 14, 0
3, 28, 0
3, 9, 0
3, 10, 0
3, 16, 0
3, 24, 0
89, 158, 0
89, 1, 0
89, 4, 0
89, 23, 0
89, 14, 0
89, 28, 0
89, 9, 0
89, 10, 0
89, 16, 0
89, 24, 0
158, 1, 0
158, 4, 0
158, 23, 0
158, 14, 0
158, 28, 0
158, 9, 0
158, 10, 0
158, 16, 0
158, 24, 0
1, 4, 0
1, 23, 0
1, 14, 0
1, 28, 0
1, 9, 0
1, 10, 0
1, 16, 0
1, 24, 0
4, 23, 0
4, 14, 0
4, 28, 0
4, 9, 0
4, 10, 0
4, 16, 0
4, 24, 0
23, 14, 0
23, 28, 0
23, 9, 0
23, 10, 0
23, 16, 0
23, 24, 0
14, 28, 0
14, 9, 0
14, 10, 0
14, 16, 0
14, 24, 0
28, 9, 0
28, 10, 0
28, 16, 0
28, 24, 0
9, 10, 0
9, 16, 0
9, 24, 0
10, 16, 0
10, 24, 0
16, 24, 0
12, 18, 0
12, 30, 0
12, 21, 0
12, 42, 0
12, 11, 0
12, 15, 0
12, 43, 0
12, 12, 0
12, 44, 0
12, 24, 0
12, 2, 0
12, 9, 0
12, 2, 0
12, 5, 0
12, 2, 0
12, 12, 0
12, 2, 0
12, 9, 0
12, 22, 0
12, 12, 0
12, 18, 0
12, 28, 0
12, 11, 0
12, 9, 0
12, 5, 0
12, 11, 0
12, 44, 0
12, 3, 0
12, 29, 0
12, 13, 0
12, 1, 0
12, 24, 0
12, 2, 0
12, 16, 0
12, 13, 0
12, 14, 0
12, 5, 0
12, 21, 0
12, 12, 0
12, 18, 0
12, 27, 0
12, 9, 0
12, 8, 0
12, 12, 0
12, 10, 0
12, 1, 0
12, 18, 0
12, 1, 0
12, 48, 0
12, 13, 0
12, 1, 0
12, 14, 0
12, 1, 0
12, 16, 0
12, 2, 0
12, 13, 0
12, 11, 0
12, 11, 0
12, 5, 0
12, 23, 0
12, 12, 0
12, 18, 0
18, 30, 0
18, 21, 0
18, 42, 0
18, 11, 0
18, 15, 0
18, 43, 0
18, 12, 0
18, 44, 0
18, 24, 0
18, 2, 0
18, 9, 0
18, 2, 0
18, 5, 0
18, 2, 0
18, 12, 0
18, 2, 0
18, 9, 0
18, 22, 0
18, 12, 0
18, 18, 0
18, 28, 0
18, 11, 0
18, 9, 0
18, 5, 0
18, 11, 0
18, 44, 1
18, 3, 0
18, 29, 0
18, 13, 0
18, 1, 0
18, 24, 0
18, 2, 0
18, 16, 0
18, 13, 0
18, 14, 0
18, 5, 0
18, 21, 0
18, 12, 0
18, 18, 0
18, 27, 0
18, 9, 0
18, 8, 0
18, 12, 0
18, 10, 0
18, 1, 0
18, 18, 0
18, 1, 0
18, 48, 0
18, 13, 0
18, 1, 0
18, 14, 0
18, 1, 0
18, 16, 0
18, 2, 0
18, 13, 0
18, 11, 0
18, 11, 0
18, 5, 0
18, 23, 0
18, 12, 0
18, 18, 0
30, 21, 0
30, 42, 0
30, 11, 0
30, 15, 0
30, 43, 0
30, 12, 0
30, 44, 0
30, 24, 0
30, 2, 0
30, 9, 0
30, 2, 0
30, 5, 0
30, 2, 0
30, 12, 0
30, 2, 0
30, 9, 0
30, 22, 0
30, 12, 0
30, 18, 0
30, 28, 0
30, 11, 0
30, 9, 0
30, 5, 0
30, 11, 0
30, 44, 0
30, 3, 0
30, 29, 0
30, 13, 0
30, 1, 0
30, 24, 0
30, 2, 0
30, 16, 0
30, 13, 0
30, 14, 0
30, 5, 0
30, 21, 0
30, 12, 0
30, 18, 0
30, 27, 0
30, 9, 0
30, 8, 0
30, 12, 0
30, 10, 0
30, 1, 0
30, 18, 0
30, 1, 0
30, 48, 0
30, 13, 0
30, 1, 0
30, 14, 0
30, 1, 0
30, 16, 0
30, 2, 0
30, 13, 0
30, 11, 0
30, 11, 0
30, 5, 0
30, 23, 0
30, 12, 0
30, 18, 0
21, 42, 0
21, 11, 0
21, 15, 0
21, 43, 0
21, 12, 0
21, 44, 0
21, 24, 0
21, 2, 0
21, 9, 0
21, 2, 0
21, 5, 0
21, 2, 0
21, 12, 0
21, 2, 0
21, 9, 0
21, 22, 0
21, 12, 0
21, 18, 0
21, 28, 0
21, 11, 0
21, 9, 0
21, 5, 0
21, 11, 0
21, 44, 0
21, 3, 0
21, 29, 0
21, 13, 0
21, 1, 0
21, 24, 0
21, 2, 0
21, 16, 0
21, 13, 0
21, 14, 0
21, 5, 0
21, 21, 0
21, 12, 0
21, 18, 0
21, 27, 0
21, 9, 0
21, 8, 0
21, 12, 0
21, 10, 0
21, 1, 0
21, 18, 0
21, 1, 0
21, 48, 0
21, 13, 0
21, 1, 0
21, 14, 0
21, 1, 0
21, 16, 0
21, 2, 0
21, 13, 0
21, 11, 0
21, 11, 1
21, 5, 0
21, 23, 0
21, 12, 0
21, 18, 0
42, 11, 0
42, 15, 0
42, 43, 0
42, 12, 0
42, 44, 0
42, 24, 0
42, 2, 0
42, 9, 0
42, 2, 0
42, 5, 0
42, 2, 0
42, 12, 0
42, 2, 0
42, 9, 0
42, 22, 0
42, 12, 0
42, 18, 0
42, 28, 0
42, 11, 0
42, 9, 0
42, 5, 0
42, 11, 0
42, 44, 1
42, 3, 0
42, 29, 0
42, 13, 0
42, 1, 0
42, 24, 0
42, 2, 0
42, 16, 0
42, 13, 0
42, 14, 0
42, 5, 0
42, 21, 0
42, 12, 0
42, 18, 0
42, 27, 0
42, 9, 0
42, 8, 0
42, 12, 0
42, 10, 0
42, 1, 0
42, 18, 0
42, 1, 0
42, 48, 0
42, 13, 0
42, 1, 0
42, 14, 0
42, 1, 0
42, 16, 0
42, 2, 0
42, 13, 0
42, 11, 0
42, 11, 0
42, 5, 0
42, 23, 0
42, 12, 0
42, 18, 0
11, 15, 0
11, 43, 0
11, 12, 0
11, 44, 0
11, 24, 0
11, 2, 0
11, 9, 0
11, 2, 0
11, 5, 0
11, 2, 0
11, 12, 0
11, 2, 0
11, 9, 0
11, 22, 0
11, 12, 0
11, 18, 0
11, 28, 0
11, 11, 0
11, 9, 0
11, 5, 0
11, 11, 0
11, 44, 0
11, 3, 0
11, 29, 0
11, 13, 0
11, 1, 0
11, 24, 0
11, 2, 0
11, 16, 0
11, 13, 0
11, 14, 0
11, 5, 0
11, 21, 0
11, 12, 0
11, 18, 0
11, 27, 0
11, 9, 0
11, 8, 0
11, 12, 0
11, 10, 0
11, 1, 0
11, 18, 0
11, 1, 0
11, 48, 0
11, 13, 0
11, 1, 0
11, 14, 0
11, 1, 0
11, 16, 0
11, 2, 0
11, 13, 0
11, 11, 0
11, 11, 0
11, 5, 0
11, 23, 1
11, 12, 0
11, 18, 0
15, 43, 0
15, 12, 0
15, 44, 0
15, 24, 0
15, 2, 0
15, 9, 0
15, 2, 0
15, 5, 0
15, 2, 0
15, 12, 0
15, 2, 0
15, 9, 0
15, 22, 0
15, 12, 0
15, 18, 0
15, 28, 0
15, 11, 0
15, 9, 0
15, 5, 0
15, 11, 0
15, 44, 0
15, 3, 0
15, 29, 0
15, 13, 0
15, 1, 0
15, 24, 0
15, 2, 0
15, 16, 0
15, 13, 0
15, 14, 0
15, 5, 0
15, 21, 0
15, 12, 0
15, 18, 0
15, 27, 0
15, 9, 0
15, 8, 0
15, 12, 0
15, 10, 0
15, 1, 0
15, 18, 0
15, 1, 0
15, 48, 0
15, 13, 0
15, 1, 0
15, 14, 0
15, 1, 0
15, 16, 0
15, 2, 0
15, 13, 0
15, 11, 0
15, 11, 0
15, 5, 0
15, 23, 0
15, 12, 0
15, 18, 0
43, 12, 0
43, 44, 0
43, 24, 0
43, 2, 0
43, 9, 0
43, 2, 0
43, 5, 0
43, 2, 0
43, 12, 0
43, 2, 0
43, 9, 0
43, 22, 0
43, 12, 0
43, 18, 0
43, 28, 0
43, 11, 0
43, 9, 0
43, 5, 0
43, 11, 0
43, 44, 0
43, 3, 0
43, 29, 0
43, 13, 0
43, 1, 0
43, 24, 0
43, 2, 0
43, 16, 0
43, 13, 0
43, 14, 0
43, 5, 0
43, 21, 0
43, 12, 0
43, 18, 0
43, 27, 0
43, 9, 1
43, 8, 0
43, 12, 0
43, 10, 0
43, 1, 0
43, 18, 0
43, 1, 0
43, 48, 0
43, 13, 0
43, 1, 0
43, 14, 0
43, 1, 0
43, 16, 0
43, 2, 0
43, 13, 0
43, 11, 0
43, 11, 0
43, 5, 0
43, 23, 0
43, 12, 0
43, 18, 0
12, 44, 0
12, 24, 0
12, 2, 0
12, 9, 0
12, 2, 0
12, 5, 0
12, 2, 0
12, 12, 0
12, 2, 0
12, 9, 0
12, 22, 0
12, 12, 0
12, 18, 0
12, 28, 0
12, 11, 0
12, 9, 0
12, 5, 0
12, 11, 0
12, 44, 0
12, 3, 0
12, 29, 0
12, 13, 0
12, 1, 0
12, 24, 0
12, 2, 0
12, 16, 0
12, 13, 0
12, 14, 0
12, 5, 0
12, 21, 0
12, 12, 0
12, 18, 0
12, 27, 0
12, 9, 0
12, 8, 0
12, 12, 0
12, 10, 0
12, 1, 0
12, 18, 0
12, 1, 0
12, 48, 0
12, 13, 0
12, 1, 0
12, 14, 0
12, 1, 0
12, 16, 0
12, 2, 0
12, 13, 0
12, 11, 0
12, 11, 0
12, 5, 0
12, 23, 0
12, 12, 0
12, 18, 0
44, 24, 0
44, 2, 0
44, 9, 0
44, 2, 0
44, 5, 0
44, 2, 0
44, 12, 0
44, 2, 0
44, 9, 0
44, 22, 0
44, 12, 0
44, 18, 0
44, 28, 0
44, 11, 0
44, 9, 0
44, 5, 0
44, 11, 0
44, 44, 0
44, 3, 0
44, 29, 0
44, 13, 0
44, 1, 0
44, 24, 1
44, 2, 0
44, 16, 0
44, 13, 0
44, 14, 0
44, 5, 0
44, 21, 0
44, 12, 0
44, 18, 0
44, 27, 0
44, 9, 0
44, 8, 0
44, 12, 0
44, 10, 0
44, 1, 0
44, 18, 0
44, 1, 0
44, 48, 0
44, 13, 0
44, 1, 0
44, 14, 0
44, 1, 0
44, 16, 0
44, 2, 0
44, 13, 0
44, 11, 0
44, 11, 0
44, 5, 0
44, 23, 0
44, 12, 0
44, 18, 0
24, 2, 0
24, 9, 0
24, 2, 0
24, 5, 0
24, 2, 0
24, 12, 0
24, 2, 0
24, 9, 0
24, 22, 0
24, 12, 0
24, 18, 0
24, 28, 0
24, 11, 0
24, 9, 0
24, 5, 0
24, 11, 0
24, 44, 0
24, 3, 0
24, 29, 0
24, 13, 0
24, 1, 0
24, 24, 0
24, 2, 0
24, 16, 0
24, 13, 1
24, 14, 0
24, 5, 0
24, 21, 0
24, 12, 0
24, 18, 0
24, 27, 0
24, 9, 0
24, 8, 0
24, 12, 0
24, 10, 0
24, 1, 0
24, 18, 0
24, 1, 0
24, 48, 0
24, 13, 0
24, 1, 0
24, 14, 0
24, 1, 0
24, 16, 0
24, 2, 0
24, 13, 0
24, 11, 0
24, 11, 0
24, 5, 0
24, 23, 0
24, 12, 0
24, 18, 0
2, 9, 0
2, 2, 0
2, 5, 0
2, 2, 0
2, 12, 0
2, 2, 0
2, 9, 0
2, 22, 0
2, 12, 0
2, 18, 0
2, 28, 0
2, 11, 0
2, 9, 0
2, 5, 0
2, 11, 0
2, 44, 0
2, 3, 0
2, 29, 0
2, 13, 0
2, 1, 0
2, 24, 0
2, 2, 0
2, 16, 0
2, 13, 0
2, 14, 0
2, 5, 0
2, 21, 0
2, 12, 0
2, 18, 0
2, 27, 0
2, 9, 0
2, 8, 0
2, 12, 0
2, 10, 0
2, 1, 0
2, 18, 0
2, 1, 0
2, 48, 0
2, 13, 0
2, 1, 0
2, 14, 0
2, 1, 0
2, 16, 0
2, 2, 0
2, 13, 0
2, 11, 0
2, 11, 0
2, 5, 0
2, 23, 0
2, 12, 0
2, 18, 0
9, 2, 0
9, 5, 0
9, 2, 0
9, 12, 0
9, 2, 0
9, 9, 0
9, 22, 0
9, 12, 0
9, 18, 0
9, 28, 0
9, 11, 0
9, 9, 0
9, 5, 0
9, 11, 0
9, 44, 0
9, 3, 0
9, 29, 0
9, 13, 0
9, 1, 0
9, 24, 0
9, 2, 0
9, 16, 0
9, 13, 0
9, 14, 0
9, 5, 0
9, 21, 0
9, 12, 0
9, 18, 0
9, 27, 0
9, 9, 0
9, 8, 0
9, 12, 0
9, 10, 0
9, 1, 0
9, 18, 0
9, 1, 0
9, 48, 0
9, 13, 0
9, 1, 0
9, 14, 0
9, 1, 0
9, 16, 0
9, 2, 0
9, 13, 0
9, 11, 0
9, 11, 0
9, 5, 0
9, 23, 0
9, 12, 0
9, 18, 0
2, 5, 0
2, 2, 0
2, 12, 0
2, 2, 0
2, 9, 0
2, 22, 0
2, 12, 0
2, 18, 0
2, 28, 0
2, 11, 0
2, 9, 0
2, 5, 0
2, 11, 0
2, 44, 0
2, 3, 0
2, 29, 0
2, 13, 0
2, 1, 0
2, 24, 0
2, 2, 0
2, 16, 0
2, 13, 0
2, 14, 0
2, 5, 0
2, 21, 0
2, 12, 0
2, 18, 0
2, 27, 0
2, 9, 0
2, 8, 0
2, 12, 0
2, 10, 0
2, 1, 0
2, 18, 0
2, 1, 0
2, 48, 0
2, 13, 0
2, 1, 0
2, 14, 0
2, 1, 0
2, 16, 0
2, 2, 0
2, 13, 0
2, 11, 0
2, 11, 0
2, 5, 0
2, 23, 0
2, 12, 0
2, 18, 0
5, 2, 0
5, 12, 0
5, 2, 0
5, 9, 0
5, 22, 0
5, 12, 0
5, 18, 0
5, 28, 0
5, 11, 0
5, 9, 0
5, 5, 0
5, 11, 0
5, 44, 0
5, 3, 0
5, 29, 0
5, 13, 0
5, 1, 0
5, 24, 0
5, 2, 0
5, 16, 0
5, 13, 0
5, 14, 0
5, 5, 0
5, 21, 0
5, 12, 0
5, 18, 0
5, 27, 0
5, 9, 0
5, 8, 0
5, 12, 0
5, 10, 0
5, 1, 0
5, 18, 0
5, 1, 0
5, 48, 0
5, 13, 0
5, 1, 0
5, 14, 0
5, 1, 0
5, 16, 0
5, 2, 0
5, 13, 0
5, 11, 0
5, 11, 0
5, 5, 0
5, 23, 0
5, 12, 0
5, 18, 0
2, 12, 0
2, 2, 0
2, 9, 0
2, 22, 0
2, 12, 0
2, 18, 0
2, 28, 0
2, 11, 0
2, 9, 0
2, 5, 0
2, 11, 0
2, 44, 0
2, 3, 0
2, 29, 0
2, 13, 0
2, 1, 0
2, 24, 0
2, 2, 0
2, 16, 0
2, 13, 0
2, 14, 0
2, 5, 0
2, 21, 0
2, 12, 0
2, 18, 0
2, 27, 0
2, 9, 0
2, 8, 0
2, 12, 0
2, 10, 0
2, 1, 0
2, 18, 0
2, 1, 0
2, 48, 0
2, 13, 0
2, 1, 0
2, 14, 0
2, 1, 0
2, 16, 0
2, 2, 0
2, 13, 0
2, 11, 0
2, 11, 0
2, 5, 0
2, 23, 0
2, 12, 0
2, 18, 0
12, 2, 0
12, 9, 0
12, 22, 0
12, 12, 0
12, 18, 0
12, 28, 0
12, 11, 0
12, 9, 0
12, 5, 0
12, 11, 0
12, 44, 0
12, 3, 0
12, 29, 0
12, 13, 0
12, 1, 0
12, 24, 0
12, 2, 0
12, 16, 0
12, 13, 0
12, 14, 0
12, 5, 0
12, 21, 0
12, 12, 0
12, 18, 0
12, 27, 0
12, 9, 0
12, 8, 0
12, 12, 0
12, 10, 0
12, 1, 0
12, 18, 0
12, 1, 0
12, 48, 0
12, 13, 0
12, 1, 0
12, 14, 0
12, 1, 0
12, 16, 0
12, 2, 0
12, 13, 0
12, 11, 0
12, 11, 0
12, 5, 0
12, 23, 0
12, 12, 0
12, 18, 0
2, 9, 0
2, 22, 0
2, 12, 0
2, 18, 0
2, 28, 0
2, 11, 0
2, 9, 0
2, 5, 0
2, 11, 0
2, 44, 0
2, 3, 0
2, 29, 0
2, 13, 0
2, 1, 0
2, 24, 0
2, 2, 0
2, 16, 0
2, 13, 0
2, 14, 0
2, 5, 0
2, 21, 0
2, 12, 0
2, 18, 0
2, 27, 0
2, 9, 0
2, 8, 0
2, 12, 0
2, 10, 0
2, 1, 0
2, 18, 0
2, 1, 0
2, 48, 0
2, 13, 0
2, 1, 0
2, 14, 0
2, 1, 0
2, 16, 0
2, 2, 0
2, 13, 0
2, 11, 0
2, 11, 0
2, 5, 0
2, 23, 0
2, 12, 0
2, 18, 0
9, 22, 0
9, 12, 0
9, 18, 0
9, 28, 0
9, 11, 0
9, 9, 0
9, 5, 0
9, 11, 0
9, 44, 0
9, 3, 0
9, 29, 0
9, 13, 0
9, 1, 0
9, 24, 0
9, 2, 0
9, 16, 0
9, 13, 0
9, 14, 0
9, 5, 0
9, 21, 0
9, 12, 0
9, 18, 0
9, 27, 0
9, 9, 0
9, 8, 0
9, 12, 0
9, 10, 0
9, 1, 0
9, 18, 0
9, 1, 0
9, 48, 0
9, 13, 0
9, 1, 0
9, 14, 0
9, 1, 0
9, 16, 0
9, 2, 0
9, 13, 0
9, 11, 0
9, 11, 0
9, 5, 0
9, 23, 0
9, 12, 0
9, 18, 0
22, 12, 0
22, 18, 0
22, 28, 1
22, 11, 0
22, 9, 0
22, 5, 0
22, 11, 0
22, 44, 0
22, 3, 0
22, 29, 0
22, 13, 0
22, 1, 0
22, 24, 0
22, 2, 0
22, 16, 0
22, 13, 0
22, 14, 0
22, 5, 0
22, 21, 0
22, 12, 0
22, 18, 0
22, 27, 0
22, 9, 0
22, 8, 0
22, 12, 0
22, 10, 0
22, 1, 0
22, 18, 0
22, 1, 0
22, 48, 0
22, 13, 0
22, 1, 0
22, 14, 0
22, 1, 0
22, 16, 0
22, 2, 0
22, 13, 0
22, 11, 0
22, 11, 0
22, 5, 0
22, 23, 0
22, 12, 0
22, 18, 0
12, 18, 0
12, 28, 0
12, 11, 0
12, 9, 0
12, 5, 0
12, 11, 0
12, 44, 0
12, 3, 0
12, 29, 0
12, 13, 0
12, 1, 0
12, 24, 0
12, 2, 0
12, 16, 0
12, 13, 0
12, 14, 0
12, 5, 0
12, 21, 0
12, 12, 0
12, 18, 0
12, 27, 0
12, 9, 0
12, 8, 0
12, 12, 0
12, 10, 0
12, 1, 0
12, 18, 0
12, 1, 0
12, 48, 0
12, 13, 0
12, 1, 0
12, 14, 0
12, 1, 0
12, 16, 0
12, 2, 0
12, 13, 0
12, 11, 0
12, 11, 0
12, 5, 0
12, 23, 0
12, 12, 0
12, 18, 0
18, 28, 0
18, 11, 0
18, 9, 0
18, 5, 0
18, 11, 0
18, 44, 0
18, 3, 0
18, 29, 0
18, 13, 0
18, 1, 0
18, 24, 0
18, 2, 0
18, 16, 0
18, 13, 0
18, 14, 0
18, 5, 0
18, 21, 0
18, 12, 0
18, 18, 0
18, 27, 0
18, 9, 0
18, 8, 0
18, 12, 0
18, 10, 0
18, 1, 0
18, 18, 0
18, 1, 0
18, 48, 0
18, 13, 0
18, 1, 0
18, 14, 0
18, 1, 0
18, 16, 0
18, 2, 0
18, 13, 0
18, 11, 0
18, 11, 0
18, 5, 0
18, 23, 0
18, 12, 0
18, 18, 0
28, 11, 0
28, 9, 0
28, 5, 0
28, 11, 0
28, 44, 0
28, 3, 0
28, 29, 0
28, 13, 0
28, 1, 0
28, 24, 0
28, 2, 0
28, 16, 0
28, 13, 0
28, 14, 0
28, 5, 0
28, 21, 0
28, 12, 0
28, 18, 1
28, 27, 0
28, 9, 0
28, 8, 0
28, 12, 0
28, 10, 0
28, 1, 0
28, 18, 0
28, 1, 0
28, 48, 0
28, 13, 0
28, 1, 0
28, 14, 0
28, 1, 0
28, 16, 0
28, 2, 0
28, 13, 0
28, 11, 0
28, 11, 0
28, 5, 0
28, 23, 0
28, 12, 0
28, 18, 0
11, 9, 0
11, 5, 0
11, 11, 0
11, 44, 0
11, 3, 0
11, 29, 0
11, 13, 0
11, 1, 0
11, 24, 0
11, 2, 0
11, 16, 0
11, 13, 0
11, 14, 0
11, 5, 0
11, 21, 0
11, 12, 0
11, 18, 0
11, 27, 0
11, 9, 0
11, 8, 0
11, 12, 0
11, 10, 0
11, 1, 0
11, 18, 0
11, 1, 0
11, 48, 0
11, 13, 0
11, 1, 0
11, 14, 0
11, 1, 0
11, 16, 0
11, 2, 0
11, 13, 0
11, 11, 0
11, 11, 0
11, 5, 0
11, 23, 0
11, 12, 0
11, 18, 0
9, 5, 0
9, 11, 0
9, 44, 0
9, 3, 0
9, 29, 0
9, 13, 0
9, 1, 0
9, 24, 0
9, 2, 0
9, 16, 0
9, 13, 0
9, 14, 0
9, 5, 1
9, 21, 0
9, 12, 0
9, 18, 0
9, 27, 0
9, 9, 0
9, 8, 0
9, 12, 0
9, 10, 0
9, 1, 0
9, 18, 0
9, 1, 0
9, 48, 0
9, 13, 0
9, 1, 0
9, 14, 0
9, 1, 0
9, 16, 0
9, 2, 0
9, 13, 0
9, 11, 0
9, 11, 0
9, 5, 0
9, 23, 0
9, 12, 0
9, 18, 0
5, 11, 0
5, 44, 0
5, 3, 0
5, 29, 0
5, 13, 0
5, 1, 0
5, 24, 0
5, 2, 0
5, 16, 0
5, 13, 0
5, 14, 0
5, 5, 0
5, 21, 0
5, 12, 0
5, 18, 0
5, 27, 0
5, 9, 0
5, 8, 0
5, 12, 0
5, 10, 0
5, 1, 0
5, 18, 0
5, 1, 0
5, 48, 0
5, 13, 0
5, 1, 0
5, 14, 0
5, 1, 0
5, 16, 0
5, 2, 0
5, 13, 0
5, 11, 0
5, 11, 0
5, 5, 0
5, 23, 0
5, 12, 0
5, 18, 0
11, 44, 0
11, 3, 0
11, 29, 0
11, 13, 0
11, 1, 0
11, 24, 0
11, 2, 0
11, 16, 0
11, 13, 0
11, 14, 0
11, 5, 0
11, 21, 0
11, 12, 0
11, 18, 0
11, 27, 0
11, 9, 0
11, 8, 0
11, 12, 0
11, 10, 0
11, 1, 0
11, 18, 0
11, 1, 0
11, 48, 0
11, 13, 0
11, 1, 0
11, 14, 0
11, 1, 0
11, 16, 0
11, 2, 0
11, 13, 0
11, 11, 0
11, 11, 0
11, 5, 0
11, 23, 0
11, 12, 0
11, 18, 0
44, 3, 0
44, 29, 0
44, 13, 0
44, 1, 0
44, 24, 0
44, 2, 0
44, 16, 0
44, 13, 0
44, 14, 0
44, 5, 0
44, 21, 0
44, 12, 0
44, 18, 0
44, 27, 0
44, 9, 0
44, 8, 0
44, 12, 0
44, 10, 0
44, 1, 0
44, 18, 0
44, 1, 0
44, 48, 0
44, 13, 0
44, 1, 0
44, 14, 0
44, 1, 0
44, 16, 0
44, 2, 0
44, 13, 0
44, 11, 0
44, 11, 0
44, 5, 0
44, 23, 0
44, 12, 0
44, 18, 0
3, 29, 0
3, 13, 0
3, 1, 0
3, 24, 0
3, 2, 0
3, 16, 0
3, 13, 0
3, 14, 0
3, 5, 0
3, 21, 0
3, 12, 0
3, 18, 0
3, 27, 0
3, 9, 0
3, 8, 0
3, 12, 0
3, 10, 0
3, 1, 0
3, 18, 0
3, 1, 0
3, 48, 0
3, 13, 0
3, 1, 0
3, 14, 0
3, 1, 0
3, 16, 0
3, 2, 0
3, 13, 0
3, 11, 0
3, 11, 0
3, 5, 0
3, 23, 0
3, 12, 0
3, 18, 0
29, 13, 0
29, 1, 0
29, 24, 0
29, 2, 0
29, 16, 0
29, 13, 0
29, 14, 0
29, 5, 0
29, 21, 0
29, 12, 0
29, 18, 0
29, 27, 0
29, 9, 0
29, 8, 0
29, 12, 0
29, 10, 0
29, 1, 0
29, 18, 0
29, 1, 0
29, 48, 0
29, 13, 0
29, 1, 0
29, 14, 0
29, 1, 0
29, 16, 0
29, 2, 0
29, 13, 0
29, 11, 0
29, 11, 0
29, 5, 0
29, 23, 0
29, 12, 0
29, 18, 0
13, 1, 0
13, 24, 0
13, 2, 0
13, 16, 0
13, 13, 0
13, 14, 0
13, 5, 0
13, 21, 0
13, 12, 0
13, 18, 1
13, 27, 0
13, 9, 0
13, 8, 0
13, 12, 0
13, 10, 0
13, 1, 0
13, 18, 0
13, 1, 0
13, 48, 0
13, 13, 0
13, 1, 0
13, 14, 0
13, 1, 0
13, 16, 0
13, 2, 0
13, 13, 0
13, 11, 0
13, 11, 0
13, 5, 0
13, 23, 0
13, 12, 0
13, 18, 0
1, 24, 0
1, 2, 0
1, 16, 0
1, 13, 0
1, 14, 0
1, 5, 0
1, 21, 0
1, 12, 0
1, 18, 0
1, 27, 0
1, 9, 0
1, 8, 0
1, 12, 0
1, 10, 0
1, 1, 0
1, 18, 0
1, 1, 0
1, 48, 0
1, 13, 0
1, 1, 0
1, 14, 0
